599,21312,0,0,59,59,1,3,10,1,722,,,,,,,,,,1,,,,,,,,,,,,
600,21313,0,0,59,59,1,3,10,1,721,,,,,,,,,,1,,,,,,,,,,,,
601,21314,0,0,59,59,1,3,10,1,720,,,,,,,,,,1,,,,,,,,,,,,
602,21315,0,0,59,59,1,3,10,1,719,,,,,,,,,,1,,,,,,,,,,,,
603,31302,0,0,59,59,1,7,10,1,467,468,469,470,471,,,,,,5,20,5,20,10,,,,,,,,
604,30701,0,0,59,59,1,3,5,1,729,,,,,,,,,,1,,,,,,,,,,,,
605,30702,0,0,59,59,1,3,5,1,730,731,,,,,,,,,100,1,,,,,,,,,,,
606,30703,0,0,59,59,1,3,5,1,729,,,,,,,,,,1,,,,,,,,,,,,
607,300,55,197,190,267,1,3,5,100,732,1236,,,,,,,,,1,1,,,,,,,,,,,
608,300,55,267,158,386,1,3,5,100,732,1236,,,,,,,,,1,1,,,,,,,,,,,
609,300,158,267,186,315,1,3,5,100,732,1236,,,,,,,,,1,1,,,,,,,,,,,
610,300,158,315,169,328,1,3,5,100,732,1236,,,,,,,,,1,1,,,,,,,,,,,
611,32001,0,0,59,59,1,3,10,1,733,734,735,737,,,,,,,1,1,1,3,,,,,,,,,
612,32002,0,0,59,59,1,3,10,1,733,734,735,737,,,,,,,3,1,1,1,,,,,,,,,
613,32003,0,0,59,59,1,3,10,1,733,734,735,737,,,,,,,1,3,1,1,,,,,,,,,
614,32004,0,0,59,59,1,3,10,1,733,734,735,737,754,,,,,,1,1,3,1,1,,,,,,,,
615,32005,0,0,59,59,1,3,10,1,733,734,735,736,737,,,,,,25,25,25,1,25,,,,,,,,
616,32006,0,0,59,59,1,3,10,1,739,740,741,742,754,,,,,,1,3,1,1,1,,,,,,,,
617,32007,0,0,59,59,1,3,10,1,739,740,741,742,,,,,,,1,1,3,1,,,,,,,,,
618,32008,0,0,59,59,1,3,10,1,739,740,741,742,754,,,,,,3,1,1,1,1,,,,,,,,
619,32009,0,0,59,59,1,3,10,1,739,740,741,742,738,,,,,,25,25,25,25,1,,,,,,,,
620,32010,0,0,99,99,1,3,10,1,739,740,741,742,,,,,,,1,1,1,3,,,,,,,,,
621,32011,0,0,59,59,1,3,10,1,744,745,746,747,743,,,,,,25,25,25,25,1,,,,,,,,
622,32012,0,0,59,59,1,3,10,1,744,745,746,747,754,,,,,,3,1,1,1,1,,,,,,,,
623,32013,0,0,59,59,1,3,10,1,744,745,746,747,,,,,,,1,3,1,1,,,,,,,,,
624,32014,0,0,59,59,1,3,10,1,744,745,746,747,,,,,,,1,1,3,1,,,,,,,,,
625,32015,0,0,59,59,1,3,10,1,744,745,746,747,,,,,,,1,1,1,3,,,,,,,,,
626,32016,0,0,59,59,1,3,10,1,748,750,752,753,,,,,,,1,1,1,1,,,,,,,,,
627,32017,0,0,59,59,1,3,10,1,748,750,752,753,,,,,,,3,1,1,1,,,,,,,,,
628,32018,0,0,59,59,1,3,10,1,748,750,752,753,751,,,,,,20,20,40,20,1,,,,,,,,
629,32019,0,0,59,59,1,3,10,1,748,750,752,753,749,,,,,,20,40,20,20,1,,,,,,,,
630,32020,0,0,99,99,1,3,10,1,748,750,752,753,1053,,,,,,10,10,10,10,6,,,,,,,,
631,32021,0,0,59,59,0,0,5,1,,,,,,,,,,,,,,,,,,,,,,,
632,32020,8,0,28,6,0,0,5,10,,,,,,,,,,,,,,,,,,,,,,,
633,11300,0,0,49,49,1,3,5,1,756,757,,,,,,,,,20,10,,,,,,,,,,,
634,11301,0,0,49,49,1,3,5,1,756,757,759,,,,,,,,20,15,1,,,,,,,,,,
635,11302,0,0,49,49,1,3,5,1,756,757,758,759,,,,,,,15,20,20,10,,,,,,,,,
636,11303,0,0,49,49,1,3,5,1,756,757,758,759,1448,,,,,,20,20,20,20,40,,,,,,,,
637,11304,0,0,49,49,1,5,10,1,776,759,757,758,756,,,,,,4,10,10,10,10,,,,,,,,
638,500,270,192,241,460,1,6,5,5,761,768,769,,,,,,,,1,15,15,,,,,,,,,,
639,500,1,1,800,800,1,6,5,1,762,764,770,771,774,788,789,,,,1,10,15,15,15,40,15,,,,,,
639,4030,24,12,24,12,1,6,5,1,1230,,,,,,,,,,1,,,,,,,,,,,,
640,5501,1,1,60,60,1,5,10,1,765,763,772,773,789,,,,,,15,1,15,15,20,,,,,,,,
642,5502,1,1,59,59,1,3,10,1,765,763,772,773,789,,,,,,15,1,15,15,20,,,,,,,,
643,5503,1,1,60,100,1,3,10,1,765,763,766,772,773,789,,,,,15,1,20,15,15,25,,,,,,,
644,5504,1,1,20,200,1,5,10,1,765,763,766,772,773,789,,,,,15,1,20,15,15,25,,,,,,,
645,5505,1,1,60,100,1,5,10,1,765,763,766,772,773,789,,,,,15,1,20,15,15,25,,,,,,,
646,5505,1,1,59,99,1,3,10,1,761,762,766,789,,,,,,,10,1,10,15,,,,,,,,,
647,5506,1,1,60,60,1,3,10,1,763,762,766,789,,,,,,,3,3,3,10,,,,,,,,,
648,5507,1,1,100,100,1,3,10,1,767,763,788,,,,,,,,5,3,10,,,,,,,,,,
649,5508,1,1,60,60,1,3,10,1,762,763,,,,,,,,,3,3,,,,,,,,,,,
650,5509,1,1,49,49,0,0,10,1,,,,,,,,,,,,,,,,,,,,,,,
651,5510,1,1,59,59,1,5,10,1,773,772,767,766,765,774,789,,,,3,3,5,3,3,3,10,,,,,,
652,500,614,409,481,621,1,3,10,10,764,771,770,774,767,775,789,,,,10,10,10,10,10,2,15,,,,,,
654,5540,462,287,252,620,1,4,10,5,782,784,,,,,,,,,1,1,,,,,,,,,,,
655,11305,1,1,59,50,1,5,10,1,776,757,758,756,,,,,,,7,10,10,10,,,,,,,,,
656,5500,1,1,50,30,0,0,5,1,,,,,,,,,,,,,,,,,,,,,,,
657,5511,1,1,30,30,0,0,5,1,,,,,,,,,,,,,,,,,,,,,,,
658,5507,47,20,41,27,1,5,10,2,777,762,765,767,773,789,,,,,5,5,5,5,10,20,,,,,,,
659,500,233,299,197,341,1,4,10,70,779,780,781,,,,,,,,5,15,5,,,,,,,,,,
660,500,222,307,188,350,1,4,10,60,779,780,781,,,,,,,,5,15,5,,,,,,,,,,
661,500,191,281,125,343,1,4,10,50,779,780,781,,,,,,,,5,15,5,,,,,,,,,,
662,500,0,0,60,60,0,0,5,1,,,,,,,,,,,,,,,,,,,,,,,
663,5540,1,1,799,799,1,4,10,1,783,778,,,,,,,,,10,10,,,,,,,,,,,
664,5540,233,299,197,341,1,4,10,70,787,786,,,,,,,,,5,5,,,,,,,,,,,
665,5540,222,307,188,350,1,4,10,60,787,786,,,,,,,,,5,5,,,,,,,,,,,
666,5540,191,281,125,343,1,4,10,50,787,786,,,,,,,,,5,5,,,,,,,,,,,
667,5541,0,0,40,40,0,0,5,1,,,,,,,,,,,,,,,,,,,,,,,
668,5542,0,0,40,40,0,0,5,1,,,,,,,,,,,,,,,,,,,,,,,
669,5543,0,0,40,40,0,0,5,1,,,,,,,,,,,,,,,,,,,,,,,
670,5532,0,0,40,40,0,0,5,1,,,,,,,,,,,,,,,,,,,,,,,
671,5533,0,0,40,40,0,0,5,1,,,,,,,,,,,,,,,,,,,,,,,
672,5536,0,0,40,40,0,0,5,1,,,,,,,,,,,,,,,,,,,,,,,
673,30601,0,0,100,100,1,3,5,1,828,829,,,,,,,,,10,3,,,,,,,,,,,
674,30602,0,0,100,100,1,3,5,1,828,829,,,,,,,,,10,3,,,,,,,,,,,
675,30603,0,0,100,100,1,3,5,1,828,829,,,,,,,,,10,3,,,,,,,,,,,
676,30604,0,0,100,100,1,3,5,1,828,829,,,,,,,,,10,3,,,,,,,,,,,
677,30606,0,0,100,100,1,3,5,1,828,829,,,,,,,,,10,3,,,,,,,,,,,
678,30611,1,1,50,50,1,3,10,1,834,838,842,,,,,,,,1,2,3,,,,,,,,,,
679,30612,1,1,50,50,1,3,10,1,835,839,843,,,,,,,,1,2,3,,,,,,,,,,
680,30613,1,1,50,50,1,3,10,1,836,840,844,,,,,,,,1,2,3,,,,,,,,,,
681,30614,1,1,50,50,1,3,10,1,837,841,845,,,,,,,,1,2,3,,,,,,,,,,
682,30615,1,1,50,50,1,3,10,1,834,,,,,,,,,,10,,,,,,,,,,,,
683,30616,1,1,50,50,1,3,10,1,835,,,,,,,,,,10,,,,,,,,,,,,
684,30617,1,1,50,50,1,3,10,1,836,,,,,,,,,,10,,,,,,,,,,,,
685,30618,1,1,50,50,1,3,10,1,837,,,,,,,,,,10,,,,,,,,,,,,
686,30621,1,1,50,50,1,3,10,1,834,,,,,,,,,,10,,,,,,,,,,,,
687,30622,1,1,50,50,1,3,10,1,835,,,,,,,,,,10,,,,,,,,,,,,
688,30623,1,1,50,50,1,3,10,1,836,,,,,,,,,,10,,,,,,,,,,,,
689,30624,1,1,50,50,1,3,10,1,837,,,,,,,,,,10,,,,,,,,,,,,
690,30625,1,1,50,50,1,3,10,1,834,,,,,,,,,,10,,,,,,,,,,,,
691,30626,1,1,50,50,1,3,10,1,835,,,,,,,,,,10,,,,,,,,,,,,
692,30627,1,1,50,50,1,3,10,1,836,,,,,,,,,,10,,,,,,,,,,,,
693,30628,1,1,50,50,1,3,10,1,837,,,,,,,,,,10,,,,,,,,,,,,
694,30691,1,1,100,100,1,3,10,1,846,,,,,,,,,,10,,,,,,,,,,,,
695,30692,1,1,80,80,1,3,10,1,847,,,,,,,,,,10,,,,,,,,,,,,
696,30693,1,1,80,80,1,3,10,1,848,,,,,,,,,,10,,,,,,,,,,,,
697,30694,1,1,90,90,1,3,10,1,849,,,,,,,,,,10,,,,,,,,,,,,
698,11303,0,0,49,49,1,3,5,1,1448,,,,,,,,,,20,,,,,,,,,,,,
###################
699,11104,0,0,49,49,1,3,5,1,1444,1445,,,,,,,,,1,1,1,1,,,,,,,,,
700,11105,0,0,49,49,1,3,5,1,1445,1446,,,,,,,,,1,1,1,1,,,,,,,,,
701,11044,191,281,125,343,1,4,10,50,1145,,1148,,,,,,,,5,,5,,,,,,,,,,








