可利多洛斯,石,皮,骨,线,牙,333,19,4.50,24,20,22,20,210,7,70,30,0,0,0,0,0,0,0,0,1,2,,,,,,0,1,0,5,100386,1,1,,500,500,,500,500,,500,500,,500,500,,500,500,,20
诺斯多洛斯,石,皮,骨,线,牙,334,24,4.50,21,24,19,23,210,7,0,0,90,10,0,0,0,0,0,0,1,2,,,,,,0,1,0,5,100387,1,1,,500,500,,500,500,,500,500,,500,500,,500,500,,20
雷帝斯洛,石,米,鱼,,,335,39,4.50,26,42,24,29,350,0,100,100,100,100,0,0,0,0,0,0,1,2,,,,,,0,5,0,7,101437,1,1,,200,200,,200,200,,200,200,,,,,,,,28
守墓者,,,,,,336,180,8.00,30,25,45,25,100,0,0,0,0,0,30,30,30,30,30,30,-1,-1,-1,-1,-1,-1,-1,2,10,10,7,100040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-1
守墓者,,,,,,337,180,8.00,50,25,25,25,100,0,0,0,0,0,30,30,30,30,30,30,-1,-1,-1,-1,-1,-1,-1,2,10,10,7,100040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-1
守墓者,,,,,,338,180,8.00,30,45,25,25,100,0,0,0,0,0,30,30,30,30,30,30,-1,-1,-1,-1,-1,-1,-1,2,10,10,7,100040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-1
守墓者,,,,,,339,180,8.00,30,25,25,45,100,0,0,0,0,0,30,30,30,30,30,30,-1,-1,-1,-1,-1,-1,-1,2,10,10,7,100040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-1
守墓者,,,,,,340,180,8.00,30,25,45,25,100,0,0,0,0,0,30,30,30,30,30,30,-1,-1,-1,-1,-1,-1,-1,2,10,10,7,100040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-1
守墓者,,,,,,341,180,8.00,50,25,25,25,100,0,0,0,0,0,30,30,30,30,30,30,-1,-1,-1,-1,-1,-1,-1,2,10,10,7,100040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-1
守墓者,,,,,,342,180,8.00,30,45,25,25,100,0,0,0,0,0,30,30,30,30,30,30,-1,-1,-1,-1,-1,-1,-1,2,10,10,7,100040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-1
守墓者,,,,,,343,180,8.00,30,25,25,45,100,0,0,0,0,0,30,30,30,30,30,30,-1,-1,-1,-1,-1,-1,-1,2,10,10,7,100040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-1
守墓者,,,,,,344,180,8.00,30,25,45,25,100,0,0,0,0,0,30,30,30,30,30,30,-1,-1,-1,-1,-1,-1,-1,2,10,10,7,100040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-1
守墓者,,,,,,345,180,8.00,50,25,25,25,100,0,0,0,0,0,30,30,30,30,30,30,-1,-1,-1,-1,-1,-1,-1,2,10,10,7,100040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-1
守墓者,,,,,,346,180,8.00,30,45,25,25,100,0,0,0,0,0,30,30,30,30,30,30,-1,-1,-1,-1,-1,-1,-1,2,10,10,7,100040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-1
守墓者,,,,,,347,180,8.00,30,25,25,45,100,0,0,0,0,0,30,30,30,30,30,30,-1,-1,-1,-1,-1,-1,-1,2,10,10,7,100040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-1
守墓者,,,,,,348,180,8.00,30,25,45,25,100,0,0,0,0,0,30,30,30,30,30,30,-1,-1,-1,-1,-1,-1,-1,2,10,10,7,100040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-1
守墓者,,,,,,349,180,8.00,50,25,25,25,100,0,0,0,0,0,30,30,30,30,30,30,-1,-1,-1,-1,-1,-1,-1,2,10,10,7,100040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-1
守墓者,,,,,,350,180,8.00,30,45,25,25,100,0,0,0,0,0,30,30,30,30,30,30,-1,-1,-1,-1,-1,-1,-1,2,10,10,7,100040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-1
守墓者,,,,,,351,180,8.00,30,25,25,45,100,0,0,0,0,0,30,30,30,30,30,30,-1,-1,-1,-1,-1,-1,-1,2,10,10,7,100040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-1
守墓者,,,,,,352,180,8.00,30,25,45,25,100,0,0,0,0,0,30,30,30,30,30,30,-1,-1,-1,-1,-1,-1,-1,2,10,10,7,100040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-1
守墓者,,,,,,353,180,8.00,50,25,25,25,100,0,0,0,0,0,30,30,30,30,30,30,-1,-1,-1,-1,-1,-1,-1,2,10,10,7,100040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-1
守墓者,,,,,,354,180,8.00,30,45,25,25,100,0,0,0,0,0,30,30,30,30,30,30,-1,-1,-1,-1,-1,-1,-1,2,10,10,7,100040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-1
守墓者,,,,,,355,180,8.00,30,25,25,45,100,0,0,0,0,0,30,30,30,30,30,30,-1,-1,-1,-1,-1,-1,-1,2,10,10,7,100040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-1
守墓者,,,,,,356,180,8.00,30,25,45,25,100,0,0,0,0,0,30,30,30,30,30,30,-1,-1,-1,-1,-1,-1,-1,2,10,10,7,100040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-1
守墓者,,,,,,357,180,8.00,50,25,25,25,100,0,0,0,0,0,30,30,30,30,30,30,-1,-1,-1,-1,-1,-1,-1,2,10,10,7,100040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-1
守墓者,,,,,,358,180,8.00,30,45,25,25,100,0,0,0,0,0,30,30,30,30,30,30,-1,-1,-1,-1,-1,-1,-1,2,10,10,7,100040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-1
守墓者,,,,,,359,180,8.00,30,25,25,45,100,0,0,0,0,0,30,30,30,30,30,30,-1,-1,-1,-1,-1,-1,-1,2,10,10,7,100040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-1
库玛斯,苹果,地瓜,梨,肉,鱼,360,100,6.00,28,35,24,21,250,11,60,0,0,40,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,1,1,7,101444,0,1,,700,700,,700,700,,700,700,,700,700,,700,700,,-1
雷玛特,苹果,地瓜,梨,肉,鱼,361,100,6.00,32,34,19,23,250,11,0,90,10,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,1,1,7,101445,0,1,,700,700,,700,700,,700,700,,700,700,,700,700,,-1
菲斯玛,苹果,地瓜,梨,肉,鱼,362,100,6.00,30,39,16,23,250,11,0,50,50,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,1,1,7,101446,0,1,,700,700,,700,700,,700,700,,700,700,,700,700,,-1
贝库尔,苹果,地瓜,梨,肉,鱼,363,100,6.00,30,35,17,26,250,11,10,0,0,90,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,1,1,7,101447,0,1,,700,700,,700,700,,700,700,,700,700,,700,700,,-1
毕格艾斯,花枝,螃蟹,鳞,章鱼,鱼,364,100,6.00,34,29,28,17,250,0,80,20,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,1,1,7,101452,0,1,,700,700,,700,700,,700,700,,700,700,,700,700,,-1
裘比斯,花枝,螃蟹,鳞,章鱼,鱼,365,100,6.00,36,29,26,18,250,0,0,80,20,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,1,1,7,101453,0,1,,700,700,,700,700,,700,700,,700,700,,700,700,,-1
阿卡西斯,花枝,螃蟹,鳞,章鱼,鱼,366,100,6.00,34,31,26,18,250,0,0,0,80,20,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,1,1,7,101454,0,1,,700,700,,700,700,,700,700,,700,700,,700,700,,-1
洛可洛斯,花枝,螃蟹,鳞,章鱼,鱼,367,100,6.00,33,29,25,20,250,0,50,50,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,1,1,7,101455,0,1,,700,700,,700,700,,700,700,,700,700,,700,700,,-1
法兹蒙特,木,皮,骨,线,牙,368,100,6.00,32,20,35,16,150,-1,70,30,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,1,1,1,7,101456,0,1,,700,700,,700,700,,700,700,,700,700,,700,700,,-1
雷格特,木,皮,骨,线,牙,369,100,6.00,34,20,33,16,150,-1,0,100,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,1,1,1,7,101457,0,1,,700,700,,700,700,,700,700,,700,700,,700,700,,-1
洛克尔,木,皮,骨,线,牙,370,100,6.00,31,23,33,16,150,-1,0,0,50,50,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,1,1,1,7,101458,0,1,,700,700,,700,700,,700,700,,700,700,,700,700,,-1
米恩斯特,木,皮,骨,线,牙,371,100,6.00,30,20,33,20,150,-1,70,0,0,30,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,1,1,1,7,101459,0,1,,700,700,,700,700,,700,700,,700,700,,700,700,,-1
利西亚,石,线,骨,肉,米,372,100,6.00,30,27,26,26,250,-1,100,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,1,1,1,7,101460,0,0,,700,700,,700,700,,700,700,,700,700,,700,700,,-1
佩罗亚,石,线,骨,肉,米,373,100,6.00,33,27,22,27,250,-1,0,80,20,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,1,1,1,7,101461,0,0,,700,700,,700,700,,700,700,,700,700,,700,700,,-1
伊利曼亚,石,线,骨,肉,米,374,100,6.00,30,29,22,28,250,-1,0,0,90,10,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,1,1,1,7,101462,0,0,,700,700,,700,700,,700,700,,700,700,,700,700,,-1
卡力洛亚,石,线,骨,肉,米,375,100,6.00,29,28,21,31,250,-1,0,0,20,80,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,1,1,1,7,101463,0,1,,700,700,,700,700,,700,700,,700,700,,700,700,,-1
奥普萨斯,石,皮,线,肉,鱼,376,100,6.00,27,35,28,28,250,-1,90,0,0,10,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,1,1,1,7,101467,0,1,,700,700,,700,700,,700,700,,700,700,,700,700,,-1
利普多尔,石,皮,线,肉,鱼,377,100,6.00,31,35,25,27,250,-1,20,80,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,1,1,1,7,101465,0,1,,700,700,,700,700,,700,700,,700,700,,700,700,,-1
邦克普斯,石,皮,线,肉,鱼,378,100,6.00,27,39,24,28,250,-1,0,0,80,20,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,1,1,1,7,101466,0,1,,700,700,,700,700,,700,700,,700,700,,700,700,,-1
拉佛洛斯,石,皮,线,肉,鱼,379,100,6.00,27,35,25,31,250,-1,60,0,0,40,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,1,1,1,7,101464,0,1,,700,700,,700,700,,700,700,,700,700,,700,700,,-1
迪亚古斯,石,木,肉,鱼,米,380,100,6.00,33,30,34,13,250,-1,50,50,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,1,1,1,7,101468,0,1,,700,700,,700,700,,700,700,,700,700,,700,700,,-1
马鲁古斯,石,木,肉,鱼,米,381,100,6.00,36,30,30,14,250,-1,0,100,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,1,1,1,7,101469,0,1,,700,700,,700,700,,700,700,,700,700,,700,700,,-1
尔洛普,石,木,肉,鱼,米,382,100,6.00,34,32,30,14,250,-1,0,20,80,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,1,1,1,7,101470,0,1,,700,700,,700,700,,700,700,,700,700,,700,700,,-1
卡克普,石,木,肉,鱼,米,383,100,6.00,33,30,29,19,250,-1,90,0,0,10,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,1,1,1,7,101471,0,1,,700,700,,700,700,,700,700,,700,700,,700,700,,-1
西修,肉,鱼,串,盐,油,384,100,6.00,24,23,38,13,300,-5,60,0,0,40,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,2,1,1,7,101472,0,0,,700,700,,700,700,,700,700,,700,700,,700,700,,-1
哈尔修,肉,鱼,串,盐,油,385,100,6.00,26,24,35,13,300,-5,40,60,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,2,1,1,7,101473,0,0,,700,700,,700,700,,700,700,,700,700,,700,700,,-1
弗利修,肉,鱼,串,盐,油,386,100,6.00,24,26,35,13,300,-5,0,40,60,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,2,1,1,7,101474,0,0,,700,700,,700,700,,700,700,,700,700,,700,700,,-1
巴利,肉,鱼,串,盐,油,387,100,6.00,22,23,35,18,300,-5,0,0,40,60,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,2,1,1,7,101475,0,0,,700,700,,700,700,,700,700,,700,700,,700,700,,-1
雅特拉斯,石,木,皮,线,牙,388,100,6.00,23,25,21,39,250,-1,70,0,0,30,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,1,1,1,7,101476,0,0,,700,700,,700,700,,700,700,,700,700,,700,700,,-1
伊利亚德,石,木,皮,线,牙,389,100,6.00,27,25,17,39,250,-1,10,90,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,1,1,1,7,101477,0,0,,700,700,,700,700,,700,700,,700,700,,700,700,,-1
米尼奈巴,石,木,皮,线,牙,390,100,6.00,23,29,16,40,250,-1,0,0,60,40,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,1,1,1,7,101478,0,0,,700,700,,700,700,,700,700,,700,700,,700,700,,-1
德拉斯,石,木,皮,线,牙,391,100,6.00,23,25,16,44,250,-1,0,0,0,100,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,1,1,1,7,101479,0,0,,700,700,,700,700,,700,700,,700,700,,700,700,,-1
科伦特,石,木,皮,线,牙,392,100,6.00,28,23,19,38,250,-1,20,80,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,1,1,1,7,101480,0,0,,700,700,,700,700,,700,700,,700,700,,700,700,,-1
邦欧里,肉,串,盐,碳火,,393,100,6.00,31,30,20,23,300,-5,80,20,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,2,1,1,7,101481,0,0,,700,700,,700,700,,700,700,,700,700,,700,700,,-1
加雷,肉,串,盐,碳火,,394,100,6.00,34,31,16,23,300,-5,0,100,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,2,1,1,7,101482,0,0,,700,700,,700,700,,700,700,,700,700,,700,700,,-1
加古特,肉,串,盐,碳火,,395,100,6.00,31,35,15,23,300,-5,0,20,80,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,2,1,1,7,101483,0,0,,700,700,,700,700,,700,700,,700,700,,700,700,,-1
邦西普,肉,串,盐,碳火,,396,100,6.00,31,31,15,27,300,-5,0,0,20,80,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,2,1,1,7,101484,0,0,,700,700,,700,700,,700,700,,700,700,,700,700,,-1
伊亚欧莱,石,木,肉,鱼,米,397,100,6.00,28,30,26,28,250,-1,70,0,0,30,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,1,1,1,7,101485,0,1,,700,700,,700,700,,700,700,,700,700,,700,700,,-1
拉格多鲁,石,木,肉,鱼,米,398,100,6.00,30,31,23,27,250,-1,0,70,30,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,1,1,1,7,101486,0,1,,700,700,,700,700,,700,700,,700,700,,700,700,,-1
西顿克尔,石,木,肉,鱼,米,399,100,6.00,27,34,22,28,250,-1,0,0,80,20,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,1,1,1,7,101487,0,1,,700,700,,700,700,,700,700,,700,700,,700,700,,-1
克罗那斯,石,木,肉,鱼,米,400,100,6.00,26,35,22,28,250,-1,0,0,50,50,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,1,1,1,7,101488,0,1,,700,700,,700,700,,700,700,,700,700,,700,700,,-1
玛蕾菲雅,木,石,米,碳火,饮用水,401,20,5.00,25,25,25,25,100,0,100,0,0,0,10,10,10,50,10,10,1,2,-1,-1,-1,-1,-1,0,5,5,7,100454,1,0,,700,700,,700,700,,700,700,,700,700,,700,700,10,-1
绿水晶矿石,,,,,,402,150,10.00,80,0,20,0,100,0,0,0,0,0,1000,1000,1000,1000,1000,1000,,0,,,,,,0,0,0,4,15527,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-1
蓝水晶矿石,,,,,,403,150,10.00,80,0,20,0,100,0,0,0,0,0,1000,1000,1000,1000,1000,1000,,0,,,,,,0,0,0,4,15543,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-1
红水晶矿石,,,,,,404,150,10.00,80,0,20,0,100,0,0,0,0,0,1000,1000,1000,1000,1000,1000,,0,,,,,,0,0,0,4,15575,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-1
黄水晶矿石,,,,,,405,150,10.00,80,0,20,0,100,0,0,0,0,0,1000,1000,1000,1000,1000,1000,,0,,,,,,0,0,0,4,15607,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-1
坏心眼的愿藏,,,,,,500,20,5.00,35,35,20,10,100,0,0,50,50,0,0,0,0,0,0,0,40,2,,,,,,0,10,10,7,100401,0,0,,,,,,,,,,,,,,,,,-1
呼拔吉,,,,,,501,24,5.00,23,25,20,28,100,0,0,0,60,40,0,0,0,0,0,0,40,2,,,,,,0,0,3,7,100280,0,0,,,,,,,,,,,,,,,,,-1
查罕乌鲁夫,,,,,,502,20,5.00,43,28,28,1,100,0,30,0,0,70,0,0,0,0,-50,0,30,3,,,,,,0,12,10,7,100431,0,0,,,,,,,,,,,,,,,,,-1
查罕奇鲁,,,,,,503,20,5.00,28,43,28,1,100,0,0,70,30,0,0,0,-50,0,0,0,3,,,,,,,0,12,10,7,100439,0,0,,,,,,,,,,,,,,,,,-1
查罕鲁德,,,,,,504,20,5.00,28,28,43,1,100,0,0,0,70,30,0,0,0,0,0,-50,40,,,,,,,0,12,10,7,100436,0,0,,,,,,,,,,,,,,,,,-1
龟之助,,,,,,505,14,5.00,22,19,36,11,180,0,30,0,0,70,0,0,0,0,0,0,30,,,,,,,0,0,0,7,100271,0,0,,,,,,,,,,,,,,,,,-1
贝洛彦,,,,,,506,19,5.00,30,15,33,14,240,0,70,30,0,0,30,0,0,0,0,0,61,,,,,,,0,0,0,7,100268,0,1,,,,,,,,,,,,,,,,,-1
近藏,,,,,,507,20,5.00,30,35,10,25,100,0,50,0,0,50,0,0,0,0,0,0,10,,,,,,,0,10,10,7,100407,0,0,,,,,,,,,,,,,,,,,-1
小卡,,,,,,508,18,5.00,20,22,21,25,210,30,30,70,0,0,0,0,0,0,0,0,1,2,,,,,,0,0,1,5,100323,0,0,,,,,,,,,,,,,,,,,-1
山贼,,,,,,509,20,5.00,30,20,25,15,100,0,50,0,0,50,0,0,0,0,0,0,140,150,-1,-1,-1,-1,-1,0,10,10,7,100400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-1
山贼格尔顿,,,,,,510,28,5.00,28,28,26,18,300,1,100,0,0,0,0,0,0,0,0,0,1,2,150,,,,,0,5,0,4,100307,0,1,,,,,,,,,,,,,,,,,-1
盗贼,,,,,,511,20,5.00,20,25,30,25,100,0,0,0,50,50,0,0,0,0,0,0,140,-1,-1,-1,-1,-1,-1,0,10,10,7,100431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-1
盗贼拉奇鲁哥,,,,,,512,23,5.00,22,26,20,26,240,5,0,0,100,0,0,0,0,0,0,0,1,2,150,3,,,,0,0,3,5,100279,0,0,,,,,,,,,,,,,,,,,-1
盗贼鲁尼帖斯,,,,,,513,22,5.00,23,23,25,22,240,5,100,0,0,0,0,0,0,0,0,0,1,2,30,3,,,,0,0,3,5,100282,0,0,,,,,,,,,,,,,,,,,-1
盗贼呼拔拔,,,,,,514,24,5.00,22,24,19,27,240,5,0,0,60,40,0,0,0,0,0,0,1,2,,,,,,0,0,3,5,100280,0,0,,,,,,,,,,,,,,,,,-1
怪力的小马,,,,,,515,20,5.00,15,45,10,30,100,0,0,0,100,0,5,5,5,5,5,5,40,-1,-1,-1,-1,-1,-1,0,5,5,7,100405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-1
铁壁的小玛摩,,,,,,516,20,5.00,30,10,45,15,100,0,100,0,0,0,5,5,5,5,5,5,30,-1,-1,-1,-1,-1,-1,0,5,5,7,100436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-1
疾风的小秒,,,,,,517,20,5.00,15,20,5,60,100,0,0,0,0,100,5,5,5,5,5,5,151,-1,-1,-1,-1,-1,-1,0,5,5,7,100230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-1
库,,,,,,518,24,5.00,23,28,16,25,240,5,60,40,0,0,0,0,0,0,0,0,1,2,61,,,,,0,3,3,5,100327,0,1,,,,,,,,,,,,,,,,,-1
乱丸,,,,,,519,22,5.00,26,30,14,16,210,7,0,50,50,0,0,0,0,0,0,0,1,40,,,,,,0,5,0,5,100340,0,0,,,,,,,,,,,,,,,,,-1
琳达,,,,,,520,20,5.00,21,19,41,4,210,7,90,0,0,10,0,0,0,60,0,0,1,2,80,30,,,,0,0,0,5,100274,0,0,,,,,,,,,,,,,,,,,-1
悟,,,,,,521,20,5.00,30,30,20,20,100,0,0,100,0,0,5,5,5,5,5,5,3,30,-1,-1,-1,-1,-1,0,10,10,7,100439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-1
唐,,,,,,522,20,5.00,15,20,25,40,100,0,0,0,0,100,5,5,5,5,5,5,150,10,-1,-1,-1,-1,-1,0,10,10,7,100432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-1
逃走呼拔拔,,,,,,523,24,5.00,23,25,20,28,240,5,0,0,60,40,0,0,0,0,0,0,1,2,150,,,,,2,5,5,7,100280,0,0,,,,,,,,,,,,,,,,,-1
卡特利奴,肉,鱼,串,米,,524,21,4.50,18,26,10,25,1000000,5,0,0,80,20,-100,-100,-100,0,-100,-100,1,2,,,,,,-100,-100,-100,5,100329,1,1,,600,600,,600,600,,600,600,,600,600,,,,,-1
钢格之龙,,,,,,525,22,5.00,100,5,0,15,210,7,40,60,0,0,10,10,10,10,10,10,1,2,40,,,,,0,5,5,7,100384,0,1,,,,,,,,,,,,,,,,,-1
刚气之龙,,,,,,526,21,5.00,50,45,5,22,240,5,0,70,30,0,10,10,10,10,10,10,1,2,30,,,,,0,5,5,7,100385,0,1,,,,,,,,,,,,,,,,,-1
疾速之龙,,,,,,527,19,4.50,40,15,5,70,210,7,70,30,0,0,10,10,10,10,10,10,1,2,150,,,,,0,5,5,7,100386,0,1,,,,,,,,,,,,,,,,,-1
一级矿石,,,,,,528,50,1.00,100,0,0,0,100,0,0,0,0,0,1000,1000,1000,1000,1000,1000,0,-1,-1,-1,-1,-1,-1,0,0,0,4,100471,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-1
特级矿石,,,,,,529,100,1.00,80,0,5,0,100,0,0,0,0,0,1000,1000,1000,1000,1000,1000,0,-1,-1,-1,-1,-1,-1,0,0,0,4,100469,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-1
超特级矿石,,,,,,530,150,1.00,100,0,25,0,100,0,0,0,0,0,1000,1000,1000,1000,1000,1000,0,-1,-1,-1,-1,-1,-1,0,0,0,4,100470,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-1
木,,,,,,531,125,1.00,100,0,0,0,100,0,0,0,0,0,1000,1000,1000,1000,1000,1000,0,-1,-1,-1,-1,-1,-1,0,0,0,7,100468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-1
矿石小偷,,,,,,532,20,5.00,20,10,20,50,100,0,50,0,0,50,0,0,0,0,0,0,140,-1,-1,-1,-1,-1,-1,0,5,5,7,100400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-1
落石,,,,,,534,400,1.00,100,0,0,0,100,0,0,0,0,0,1000,1000,1000,1000,1000,1000,0,-1,-1,-1,-1,-1,-1,0,0,0,7,100471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-1
米金恩斯基,,,,,,535,16,5.00,30,28,17,16,210,9,20,80,0,0,0,0,0,0,0,0,1,51,,,,,,0,5,5,7,100342,0,0,,,,,,,,,,,,,,,,,-1
山贼格鲁西斯,,,,,,536,21,5.00,20,30,13,28,240,5,0,0,80,20,0,0,0,0,0,0,1,2,11,61,,,,0,3,3,7,100329,0,1,,,,,,,,,,,,,,,,,-1
SBC审查员,,,,,,537,20,5.00,20,30,20,30,100,0,0,0,50,50,10,10,10,10,10,10,-1,-1,-1,-1,-1,-1,-1,0,5,5,7,100405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-1
阿利给洛斯,,,,,,538,26,5.00,33,19,25,18,270,3,50,50,0,0,0,0,0,0,0,0,1,2,51,30,,,,0,0,5,4,100381,0,1,,,,,,,,,,,,,,,,,-1
JBA审查员,,,,,,539,20,5.00,30,20,30,20,100,0,50,50,0,0,10,10,10,10,10,10,-1,-1,-1,-1,-1,-1,-1,0,5,5,7,100436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-1
邦浦洛斯,,,,,,540,27,5.00,25,37,15,21,270,3,0,0,50,50,0,0,0,0,0,0,1,2,40,30,,,,0,5,0,4,100289,0,0,,,,,,,,,,,,,,,,,-1
玛琼拉,,,,,,541,20,5.00,10,35,10,45,100,0,0,0,40,60,10,10,10,10,10,10,140,61,80,90,100,110,151,0,10,0,7,100230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-1
卡鲁德,,,,,,542,20,5.00,40,40,10,10,100,0,60,40,0,0,10,10,10,10,10,10,140,30,31,-1,-1,-1,-1,0,5,5,7,100436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-1
伯恩,,,,,,543,20,5.00,35,15,5,45,100,0,0,0,0,100,10,10,10,10,10,10,140,10,11,12,13,150,-1,0,10,10,7,100065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-1
坑夫巴卡斯,,,,,,544,20,5.00,20,45,30,5,100,0,60,40,0,0,5,5,5,5,5,5,30,-1,-1,-1,-1,-1,-1,0,5,5,7,100401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-1
阿斯玛鲁原石,,,,,,545,250,1.00,100,0,5,0,100,0,0,0,0,0,1000,1000,1000,1000,1000,1000,0,-1,-1,-1,-1,-1,-1,0,0,0,4,100469,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-1
利诺恩,,,,,,546,22,5.00,27,37,19,17,300,1,100,0,0,0,10,10,10,10,10,10,1,2,30,31,,,,0,5,5,7,100287,0,1,,,,,,,,,,,,,,,,,-1
